unixTime,temp,sal,pH
1651212075.0,76.0,34.0,8.41
1651212080.0,75.2,34.0,8.28
1651212085.0,75.3,36.0,8.34
1651212090.0,78.6,34.0,8.34
1651212095.0,76.4,36.0,8.17
1651212100.0,79.2,34.0,8.29
1651212105.0,77.4,35.0,8.39
1651212110.0,74.5,34.0,8.04
1651212115.0,75.2,34.0,8.42
1651212120.0,77.9,36.0,8.48
1651212125.0,77.6,34.0,8.16
1651212130.0,79.1,35.0,8.12
1651212135.0,76.3,35.0,8.35
1651212140.0,78.0,35.0,8.5
1651212145.0,76.7,34.0,8.07
1651212150.0,79.7,36.0,8.45
1651212155.0,77.7,35.0,8.45
1651212160.0,76.8,34.0,8.26
1651212165.0,78.2,36.0,8.5
1651212170.0,76.9,35.0,8.08
1651212175.0,80.0,36.0,8.47
1651212180.0,74.8,34.0,8.49
1651212185.0,76.3,35.0,8.08
1651212190.0,79.6,35.0,8.33
1651212195.0,75.9,35.0,8.01
1651212200.0,75.6,36.0,8.11
1651212205.0,73.0,35.0,8.03
1651212210.0,74.5,35.0,8.29
1651212215.0,75.7,34.0,8.28
1651212220.0,73.0,35.0,8.04
1651212225.0,76.5,34.0,8.11
1651212230.0,78.4,34.0,8.41
1651212235.0,79.2,35.0,8.4
1651212240.0,73.8,36.0,8.03
1651212245.0,79.7,36.0,8.08
1651212250.0,79.0,35.0,8.32
1651212255.0,74.1,35.0,8.12
1651212260.0,77.7,34.0,8.22
1651212265.0,74.6,34.0,8.42
1651212270.0,75.0,34.0,8.3
1651212275.0,78.7,35.0,8.34
1651212280.0,75.0,35.0,8.47
1651212285.0,79.8,36.0,8.11
1651212290.0,79.5,35.0,8.09
1651212295.0,73.6,36.0,8.12
1651212300.0,73.9,35.0,8.46
1651212305.0,74.2,34.0,8.31
1651212310.0,76.8,34.0,8.35
1651212315.0,77.7,35.0,8.18
1651212320.0,78.3,35.0,8.11
1651212325.0,76.1,34.0,8.4
1651212330.0,74.0,36.0,8.29
1651212335.0,75.8,34.0,8.17
1651212340.0,77.7,36.0,8.27
1651212345.0,78.7,35.0,8.18
1651212350.0,75.7,36.0,8.42
1651212355.0,75.1,34.0,8.0
1651212360.0,75.5,36.0,8.41
1651212365.0,77.3,35.0,8.01
1651212370.0,77.6,34.0,8.38
1651212375.0,74.7,36.0,8.44
1651212380.0,78.2,35.0,8.11
1651212385.0,77.5,36.0,8.29
1651212390.0,73.7,36.0,8.42
1651212395.0,73.8,36.0,8.17
1651212400.0,79.9,35.0,8.05
1651212405.0,79.8,35.0,8.2
1651212410.0,79.5,36.0,8.42
1651212415.0,74.3,34.0,8.03
1651212420.0,75.4,36.0,8.13
1651212425.0,79.2,34.0,8.24
1651212430.0,73.5,34.0,8.05
1651212435.0,76.4,35.0,8.29
1651212440.0,76.9,35.0,8.21
1651212445.0,74.9,35.0,8.45
1651212450.0,76.9,35.0,8.41
1651212455.0,78.0,35.0,8.41
1651212460.0,76.4,36.0,8.23
1651212465.0,78.8,34.0,8.07
1651212470.0,78.0,34.0,8.05
1651212475.0,75.2,34.0,8.47
1651212480.0,77.2,35.0,8.15
1651212485.0,75.2,34.0,8.1
1651212490.0,77.6,35.0,8.42
1651212495.0,74.7,36.0,8.17
1651212500.0,79.3,34.0,8.27
1651212505.0,75.9,36.0,8.01
1651212510.0,78.1,35.0,8.25
1651212515.0,73.0,36.0,8.14
1651212520.0,76.0,36.0,8.26
1651212525.0,74.2,34.0,8.26
1651212530.0,77.3,34.0,8.37
1651212535.0,78.7,35.0,8.32
1651212540.0,76.3,35.0,8.26
1651212545.0,73.1,36.0,8.33
1651212550.0,75.2,36.0,8.4
1651212555.0,73.4,34.0,8.04
1651212560.0,75.8,34.0,8.45
1651212565.0,74.0,34.0,8.02
1651212570.0,75.1,34.0,8.19
1651212575.0,78.0,34.0,8.37
1651212580.0,75.7,34.0,8.43
1651212585.0,78.7,36.0,8.15
1651212590.0,76.2,34.0,8.48
1651212595.0,77.3,34.0,8.09
1651212600.0,73.9,36.0,8.47
1651212605.0,73.4,34.0,8.08
1651212610.0,76.0,34.0,8.05
1651212615.0,78.1,36.0,8.48
1651212620.0,78.1,35.0,8.31
1651212625.0,76.1,34.0,8.49
1651212630.0,74.9,35.0,8.48
1651212635.0,78.7,34.0,8.38
1651212640.0,79.1,34.0,8.24
1651212645.0,79.1,35.0,8.02
1651212650.0,73.7,35.0,8.11
1651212655.0,74.3,35.0,8.15
1651212660.0,73.0,35.0,8.32
1651212665.0,77.6,34.0,8.41
1651212670.0,79.4,34.0,8.02
1651212675.0,75.6,36.0,8.06
1651212680.0,76.0,34.0,8.41
1651212685.0,78.5,34.0,8.34
1651212690.0,75.9,35.0,8.35
1651212695.0,77.5,34.0,8.11
1651212700.0,77.9,36.0,8.34
1651212705.0,77.3,36.0,8.4
1651212710.0,75.0,35.0,8.07
1651212715.0,76.9,35.0,8.28
1651212720.0,79.6,35.0,8.0
1651212725.0,78.2,36.0,8.19
1651212730.0,77.9,35.0,8.4
1651212735.0,79.9,35.0,8.5
1651212740.0,74.4,34.0,8.36
1651212745.0,80.0,36.0,8.38
1651212750.0,76.8,35.0,8.39
1651212755.0,78.7,34.0,8.05
1651212760.0,78.5,35.0,8.09
1651212765.0,76.5,35.0,8.0
1651212770.0,77.1,36.0,8.42
1651212775.0,74.2,36.0,8.45
1651212780.0,74.5,36.0,8.46
1651212785.0,79.8,34.0,8.31
1651212790.0,78.6,34.0,8.49
1651212795.0,73.3,34.0,8.39
1651212800.0,75.7,34.0,8.44
1651212805.0,80.0,35.0,8.44
1651212810.0,73.1,36.0,8.48
1651212815.0,79.9,35.0,8.09
1651212820.0,75.3,36.0,8.36
1651212825.0,78.7,34.0,8.24
1651212830.0,77.0,36.0,8.36
1651212835.0,75.8,35.0,8.48
1651212840.0,79.2,36.0,8.39
1651212845.0,79.7,36.0,8.32
1651212850.0,75.8,35.0,8.3
1651212855.0,74.2,34.0,8.01
1651212860.0,77.6,34.0,8.15
1651212865.0,79.0,34.0,8.3
1651212870.0,73.2,35.0,8.0
1651212875.0,74.6,36.0,8.36
1651212880.0,73.8,36.0,8.16
1651212885.0,74.7,36.0,8.09
1651212890.0,78.0,35.0,8.27
1651212895.0,75.8,34.0,8.05
1651212900.0,75.6,35.0,8.31
1651212905.0,74.9,36.0,8.02
1651212910.0,73.4,34.0,8.28
1651212915.0,77.6,34.0,8.15
1651212920.0,73.4,35.0,8.18
1651212925.0,76.7,36.0,8.18
1651212930.0,79.7,36.0,8.47
1651212935.0,75.9,35.0,8.34
1651212940.0,77.4,34.0,8.3
1651212945.0,79.4,35.0,8.5
1651212950.0,79.5,34.0,8.33
1651212955.0,79.2,35.0,8.49
1651212960.0,78.8,35.0,8.06
1651212965.0,77.7,35.0,8.28
1651212970.0,77.0,35.0,8.19
1651212975.0,78.9,35.0,8.33
1651212980.0,77.8,36.0,8.4
1651212985.0,79.2,36.0,8.2
1651212990.0,73.1,35.0,8.14
1651212995.0,78.5,35.0,8.01
1651213000.0,80.0,34.0,8.12
1651213005.0,76.5,35.0,8.19
1651213010.0,78.6,36.0,8.25
1651213015.0,74.5,34.0,8.2
1651213020.0,73.7,36.0,8.37
1651213025.0,74.2,36.0,8.15
1651213030.0,78.2,36.0,8.09
1651213035.0,74.1,36.0,8.49
1651213040.0,78.4,34.0,8.13
1651213045.0,73.2,36.0,8.24
1651213050.0,78.1,34.0,8.22
1651213055.0,74.8,34.0,8.47
1651213060.0,76.0,36.0,8.36
1651213065.0,73.6,35.0,8.36
1651213070.0,75.5,35.0,8.43
1651213075.0,78.3,36.0,8.27
1651213080.0,76.7,34.0,8.4
1651213085.0,77.9,36.0,8.44
1651213090.0,76.9,34.0,8.4
1651213095.0,79.2,36.0,8.39
1651213100.0,78.2,34.0,8.25
1651213105.0,75.3,35.0,8.35
1651213110.0,75.0,35.0,8.1
1651213115.0,74.1,34.0,8.23
1651213120.0,76.9,35.0,8.27
1651213125.0,75.5,34.0,8.04
1651213130.0,75.0,34.0,8.38
1651213135.0,76.0,34.0,8.32
1651213140.0,74.5,34.0,8.43
1651213145.0,73.9,34.0,8.08
1651213150.0,73.1,35.0,8.04
1651213155.0,74.0,36.0,8.24
1651213160.0,77.0,34.0,8.33
1651213165.0,75.2,35.0,8.44
1651213170.0,80.0,36.0,8.42
1651213175.0,77.2,35.0,8.01
1651213180.0,76.4,34.0,8.13
1651213185.0,76.2,34.0,8.3
1651213190.0,78.2,36.0,8.17
1651213195.0,74.8,35.0,8.18
1651213200.0,73.6,35.0,8.13
1651213205.0,73.7,35.0,8.18
1651213210.0,78.7,35.0,8.36
1651213215.0,76.8,36.0,8.2
1651213220.0,79.5,34.0,8.42
1651213225.0,79.3,35.0,8.45
1651213230.0,73.2,36.0,8.2
1651213235.0,79.2,36.0,8.28
1651213240.0,74.6,34.0,8.22
1651213245.0,74.0,36.0,8.05
1651213250.0,79.7,36.0,8.33
1651213255.0,77.7,36.0,8.1
1651213260.0,74.9,36.0,8.0
1651213265.0,77.3,36.0,8.38
1651213270.0,75.9,34.0,8.07
1651213275.0,78.4,36.0,8.43
1651213280.0,78.8,36.0,8.28
1651213285.0,73.8,36.0,8.13
1651213290.0,77.1,34.0,8.27
1651213295.0,76.9,34.0,8.14
1651213300.0,73.4,35.0,8.38
1651213305.0,79.7,34.0,8.36
1651213310.0,78.9,36.0,8.46
1651213315.0,77.4,35.0,8.26
1651213320.0,75.1,36.0,8.07
1651213325.0,78.3,35.0,8.15
1651213330.0,78.2,34.0,8.25
1651213335.0,79.4,34.0,8.28
1651213340.0,75.5,35.0,8.25
1651213345.0,74.6,34.0,8.5
1651213350.0,78.9,36.0,8.33
1651213355.0,78.6,36.0,8.31
1651213360.0,77.7,34.0,8.06
1651213365.0,78.4,35.0,8.45
1651213370.0,78.3,35.0,8.17
1651213375.0,79.3,35.0,8.38
1651213380.0,73.4,36.0,8.12
1651213385.0,79.6,34.0,8.04
1651213390.0,74.8,34.0,8.0
1651213395.0,78.3,35.0,8.23
1651213400.0,79.1,34.0,8.02
1651213405.0,77.7,35.0,8.33
1651213410.0,78.9,34.0,8.23
1651213415.0,76.2,36.0,8.29
1651213420.0,73.4,35.0,8.35
1651213425.0,73.0,34.0,8.33
1651213430.0,74.0,34.0,8.5
1651213435.0,77.8,36.0,8.08
1651213440.0,79.3,34.0,8.32
1651213445.0,75.1,35.0,8.31
1651213450.0,73.8,34.0,8.2
1651213455.0,73.9,36.0,8.16
1651213460.0,78.0,35.0,8.08
1651213465.0,76.6,34.0,8.05
1651213470.0,73.0,34.0,8.42
1651213475.0,76.5,36.0,8.13
1651213480.0,77.4,34.0,8.31
1651213485.0,73.8,34.0,8.34
1651213490.0,73.3,35.0,8.23
1651213495.0,73.8,35.0,8.05
1651213500.0,74.7,34.0,8.31
1651213505.0,77.9,36.0,8.23
1651213510.0,78.4,35.0,8.14
1651213515.0,77.0,35.0,8.5
1651213520.0,78.6,36.0,8.01
1651213525.0,78.7,34.0,8.02
1651213530.0,73.4,36.0,8.2
1651213535.0,79.1,34.0,8.15
1651213540.0,78.9,36.0,8.45
1651213545.0,75.5,34.0,8.2
1651213550.0,76.4,36.0,8.0
1651213555.0,76.5,34.0,8.08
1651213560.0,76.1,36.0,8.06
1651213565.0,75.8,36.0,8.02
1651213570.0,73.7,35.0,8.13
1651213575.0,75.5,36.0,8.3
1651213580.0,73.1,34.0,8.08
1651213585.0,75.3,34.0,8.23
1651213590.0,76.3,36.0,8.19
1651213595.0,78.1,35.0,8.05
1651213600.0,77.2,36.0,8.13
1651213605.0,73.7,36.0,8.48
1651213610.0,73.1,34.0,8.02
1651213615.0,80.0,34.0,8.44
1651213620.0,75.1,35.0,8.02
1651213625.0,77.5,35.0,8.18
1651213630.0,75.2,35.0,8.17
1651213635.0,76.6,36.0,8.38
1651213640.0,74.9,34.0,8.22
1651213645.0,74.9,36.0,8.29
1651213650.0,78.7,34.0,8.13
1651213655.0,76.1,34.0,8.16
1651213660.0,78.7,36.0,8.12
1651213665.0,79.1,34.0,8.37
1651213670.0,73.2,36.0,8.48
1651213675.0,79.3,35.0,8.33
1651213680.0,79.8,35.0,8.45
1651213685.0,73.0,34.0,8.12
1651213690.0,77.3,34.0,8.3
1651213695.0,73.6,35.0,8.46
1651213700.0,77.0,35.0,8.04
1651213705.0,76.8,35.0,8.23
1651213710.0,75.6,34.0,8.44
1651213715.0,76.8,36.0,8.4
1651213720.0,77.3,34.0,8.24
1651213725.0,73.3,34.0,8.2
1651213730.0,78.1,35.0,8.32
1651213735.0,79.6,34.0,8.0
1651213740.0,73.1,35.0,8.5
1651213745.0,79.3,35.0,8.26
1651213750.0,76.7,34.0,8.03
1651213755.0,75.9,34.0,8.39
1651213760.0,78.8,35.0,8.35
1651213765.0,79.2,36.0,8.21
1651213770.0,75.8,36.0,8.33
1651213775.0,75.6,36.0,8.01
1651213780.0,73.9,34.0,8.31
1651213785.0,73.9,34.0,8.43
1651213790.0,74.5,36.0,8.29
1651213795.0,73.6,36.0,8.47
1651213800.0,78.6,34.0,8.41
1651213805.0,74.2,35.0,8.36
1651213810.0,76.2,36.0,8.29
1651213815.0,75.1,36.0,8.04
1651213820.0,77.6,36.0,8.16
1651213825.0,77.7,34.0,8.11
1651213830.0,78.4,35.0,8.43
1651213835.0,73.6,35.0,8.32
1651213840.0,79.1,36.0,8.39
1651213845.0,77.7,35.0,8.4
1651213850.0,77.1,36.0,8.32
1651213855.0,79.2,34.0,8.45
1651213860.0,78.5,34.0,8.21
1651213865.0,78.5,35.0,8.4
1651213870.0,74.5,34.0,8.06
1651213875.0,79.0,36.0,8.48
1651213880.0,75.8,36.0,8.26
1651213885.0,78.6,34.0,8.29
1651213890.0,74.2,35.0,8.13
1651213895.0,76.8,36.0,8.09
1651213900.0,73.1,36.0,8.26
1651213905.0,74.5,35.0,8.03
1651213910.0,78.9,34.0,8.44
1651213915.0,77.9,36.0,8.23
1651213920.0,77.0,34.0,8.34
1651213925.0,75.0,35.0,8.16
1651213930.0,73.8,34.0,8.24
1651213935.0,78.2,35.0,8.27
1651213940.0,78.3,36.0,8.16
1651213945.0,74.4,34.0,8.01
1651213950.0,74.9,35.0,8.49
1651213955.0,76.7,36.0,8.24
1651213960.0,75.6,35.0,8.04
1651213965.0,79.1,36.0,8.21
1651213970.0,74.6,34.0,8.16
1651213975.0,73.0,34.0,8.4
1651213980.0,77.9,34.0,8.47
1651213985.0,74.7,34.0,8.11
1651213990.0,79.7,35.0,8.39
1651213995.0,74.4,36.0,8.27
1651214000.0,76.7,36.0,8.27
1651214005.0,73.3,35.0,8.4
1651214010.0,76.0,36.0,8.46
1651214015.0,76.5,34.0,8.21
1651214020.0,77.4,36.0,8.35
1651214025.0,74.5,34.0,8.34
1651214030.0,74.4,35.0,8.25
1651214035.0,76.7,35.0,8.35
1651214040.0,75.2,34.0,8.28
1651214045.0,77.2,35.0,8.13
1651214050.0,79.2,34.0,8.07
1651214055.0,78.3,36.0,8.32
1651214060.0,77.6,35.0,8.19
1651214065.0,73.4,36.0,8.13
1651214070.0,78.1,35.0,8.2
1651214075.0,74.2,35.0,8.19
1651214080.0,75.4,35.0,8.33
1651214085.0,79.2,35.0,8.06
1651214090.0,75.3,34.0,8.01
1651214095.0,75.7,36.0,8.01
1651214100.0,78.2,35.0,8.42
1651214105.0,80.0,36.0,8.12
1651214110.0,79.4,35.0,8.49
1651214115.0,79.7,34.0,8.48
1651214120.0,78.4,34.0,8.31
1651214125.0,77.4,34.0,8.12
1651214130.0,76.5,34.0,8.11
1651214135.0,74.7,36.0,8.14
1651214140.0,75.1,34.0,8.43
1651214145.0,78.8,36.0,8.4
1651214150.0,79.1,34.0,8.22
1651214155.0,79.0,35.0,8.25
1651214160.0,76.9,36.0,8.48
1651214165.0,75.2,34.0,8.03
1651214170.0,73.4,36.0,8.07
1651214175.0,74.0,34.0,8.18
1651214180.0,76.7,36.0,8.37
1651214185.0,78.0,35.0,8.5
1651214190.0,79.0,34.0,8.0
1651214195.0,75.9,36.0,8.16
1651214200.0,76.7,34.0,8.31
1651214205.0,75.0,34.0,8.21
1651214210.0,77.9,36.0,8.14
1651214215.0,76.2,35.0,8.23
1651214220.0,76.0,36.0,8.36
1651214225.0,74.9,34.0,8.24
1651214230.0,76.4,35.0,8.18
1651214235.0,78.4,34.0,8.46
1651214240.0,74.1,34.0,8.24
1651214245.0,74.8,36.0,8.3
1651214250.0,79.3,36.0,8.5
1651214255.0,78.0,36.0,8.1
1651214260.0,75.2,36.0,8.44
1651214265.0,75.1,34.0,8.39
1651214270.0,78.9,36.0,8.03
1651214275.0,73.0,35.0,8.47
1651214280.0,74.0,36.0,8.42
1651214285.0,78.0,35.0,8.29
1651214290.0,73.0,35.0,8.3
1651214295.0,79.3,36.0,8.35
1651214300.0,78.8,36.0,8.29
1651214305.0,79.9,34.0,8.4
1651214310.0,77.2,35.0,8.45
1651214315.0,74.5,35.0,8.23
1651214320.0,73.6,34.0,8.37
1651214325.0,74.7,35.0,8.37
1651214330.0,76.7,36.0,8.37
1651214335.0,75.7,35.0,8.03
1651214340.0,79.3,35.0,8.42
1651214345.0,74.3,34.0,8.3
1651214350.0,74.1,35.0,8.36
1651214355.0,76.1,36.0,8.34
1651214360.0,79.9,35.0,8.33
1651214365.0,73.4,36.0,8.39
1651214370.0,77.6,34.0,8.08
1651214375.0,74.5,34.0,8.0
1651214380.0,79.3,36.0,8.13
1651214385.0,78.7,35.0,8.06
1651214390.0,73.9,36.0,8.2
1651214395.0,76.8,34.0,8.21
1651214400.0,74.1,34.0,8.38
1651214405.0,75.9,36.0,8.16
1651214410.0,73.9,36.0,8.5
1651214415.0,75.4,36.0,8.04
1651214420.0,79.6,36.0,8.13
1651214425.0,74.9,36.0,8.11
1651214430.0,79.2,34.0,8.46
1651214435.0,73.4,35.0,8.09
1651214440.0,79.8,35.0,8.39
1651214445.0,74.7,35.0,8.07
1651214450.0,75.1,34.0,8.14
1651214455.0,74.5,34.0,8.27
1651214460.0,73.8,36.0,8.47
1651214465.0,75.5,36.0,8.4
1651214470.0,76.0,36.0,8.38
1651214475.0,77.3,34.0,8.13
1651214480.0,77.8,36.0,8.4
1651214485.0,78.0,36.0,8.08
1651214490.0,79.8,35.0,8.32
1651214495.0,75.5,34.0,8.49
1651214500.0,78.8,35.0,8.36
1651214505.0,75.5,36.0,8.21
1651214510.0,76.1,34.0,8.14
1651214515.0,79.1,35.0,8.17
1651214520.0,77.7,35.0,8.15
1651214525.0,79.2,35.0,8.12
1651214530.0,79.9,34.0,8.43
1651214535.0,76.5,36.0,8.16
1651214540.0,78.3,35.0,8.46
1651214545.0,77.8,36.0,8.31
1651214550.0,75.4,35.0,8.08
1651214555.0,79.5,36.0,8.47
1651214560.0,78.0,34.0,8.34
1651214565.0,74.9,35.0,8.14
1651214570.0,75.7,34.0,8.44
1651214575.0,75.8,36.0,8.27
1651214580.0,73.0,35.0,8.26
1651214585.0,78.5,36.0,8.43
1651214590.0,77.4,36.0,8.14
1651214595.0,75.3,36.0,8.33
1651214600.0,78.9,34.0,8.35
1651214605.0,77.5,36.0,8.25
1651214610.0,78.4,35.0,8.0
1651214615.0,73.5,35.0,8.3
1651214620.0,74.2,34.0,8.46
1651214625.0,77.3,36.0,8.27
1651214630.0,74.5,34.0,8.07
1651214635.0,78.1,36.0,8.11
1651214640.0,79.9,36.0,8.27
1651214645.0,79.9,34.0,8.38
1651214650.0,75.2,35.0,8.24
1651214655.0,76.4,35.0,8.5
1651214660.0,77.7,35.0,8.09
1651214665.0,78.0,34.0,8.15
1651214670.0,74.9,36.0,8.46
1651214675.0,73.2,35.0,8.11
1651214680.0,79.5,36.0,8.06
1651214685.0,75.1,36.0,8.11
1651214690.0,79.6,36.0,8.11
1651214695.0,78.4,34.0,8.36
1651214700.0,78.6,34.0,8.03
1651214705.0,73.7,35.0,8.23
1651214710.0,75.9,36.0,8.43
1651214715.0,76.5,35.0,8.41
1651214720.0,76.0,35.0,8.48
1651214725.0,74.2,34.0,8.05
1651214730.0,73.4,36.0,8.02
1651214735.0,74.1,34.0,8.21
1651214740.0,78.5,35.0,8.15
1651214745.0,79.6,34.0,8.42
1651214750.0,77.3,35.0,8.29
1651214755.0,78.4,36.0,8.13
1651214760.0,79.7,34.0,8.26
1651214765.0,75.4,34.0,8.24
1651214770.0,77.3,35.0,8.3
1651214775.0,74.3,36.0,8.32
1651214780.0,73.7,36.0,8.44
1651214785.0,75.5,36.0,8.12
1651214790.0,74.2,34.0,8.16
1651214795.0,74.5,35.0,8.2
1651214800.0,77.1,34.0,8.24
1651214805.0,77.7,36.0,8.27
1651214810.0,73.3,34.0,8.3
1651214815.0,73.8,36.0,8.0
1651214820.0,74.1,35.0,8.07
1651214825.0,79.6,35.0,8.03
1651214830.0,79.6,34.0,8.02
1651214835.0,78.9,35.0,8.4
1651214840.0,73.2,35.0,8.43
1651214845.0,79.9,36.0,8.22
1651214850.0,74.6,34.0,8.1
1651214855.0,75.9,36.0,8.48
1651214860.0,73.3,35.0,8.41
1651214865.0,76.2,34.0,8.18
1651214870.0,77.8,34.0,8.27
1651214875.0,80.0,35.0,8.5
1651214880.0,79.3,34.0,8.13
1651214885.0,74.3,34.0,8.19
1651214890.0,74.7,34.0,8.34
1651214895.0,75.7,35.0,8.18
1651214900.0,80.0,35.0,8.45
1651214905.0,75.1,35.0,8.2
1651214910.0,77.9,36.0,8.2
1651214915.0,77.6,34.0,8.49
1651214920.0,74.2,35.0,8.48
1651214925.0,76.2,35.0,8.06
1651214930.0,73.7,36.0,8.25
1651214935.0,73.9,35.0,8.18
1651214940.0,75.5,36.0,8.45
1651214945.0,79.2,35.0,8.42
1651214950.0,78.0,35.0,8.11
1651214955.0,75.9,36.0,8.19
1651214960.0,78.0,35.0,8.08
1651214965.0,74.6,36.0,8.16
1651214970.0,74.0,35.0,8.39
1651214975.0,77.1,34.0,8.28
1651214980.0,78.5,34.0,8.11
1651214985.0,76.7,35.0,8.12
1651214990.0,75.3,34.0,8.08
1651214995.0,79.4,36.0,8.2
1651215000.0,75.3,36.0,8.37
1651215005.0,78.8,36.0,8.03
1651215010.0,78.2,36.0,8.48
1651215015.0,73.1,36.0,8.39
1651215020.0,73.2,35.0,8.47
1651215025.0,76.8,34.0,8.42
1651215030.0,79.1,35.0,8.25
1651215035.0,73.5,36.0,8.02
1651215040.0,79.4,35.0,8.0
1651215045.0,77.9,35.0,8.37
1651215050.0,76.2,35.0,8.25
1651215055.0,76.1,34.0,8.0
1651215060.0,75.4,34.0,8.12
1651215065.0,73.7,34.0,8.05
1651215070.0,79.6,36.0,8.35
1651215075.0,78.4,34.0,8.25
1651215080.0,74.7,35.0,8.33
1651215085.0,75.0,34.0,8.01
1651215090.0,77.3,36.0,8.31
1651215095.0,75.0,35.0,8.5
1651215100.0,78.1,36.0,8.46
1651215105.0,76.7,34.0,8.17
1651215110.0,80.0,34.0,8.47
1651215115.0,75.3,34.0,8.15
1651215120.0,76.9,35.0,8.28
1651215125.0,78.5,35.0,8.48
1651215130.0,75.9,36.0,8.04
1651215135.0,76.7,34.0,8.48
1651215140.0,74.7,35.0,8.12
1651215145.0,74.1,36.0,8.09
1651215150.0,75.3,36.0,8.28
1651215155.0,76.0,34.0,8.07
1651215160.0,75.4,36.0,8.48
1651215165.0,78.8,36.0,8.11
1651215170.0,79.7,36.0,8.04
1651215175.0,78.7,35.0,8.2
1651215180.0,77.7,36.0,8.47
1651215185.0,75.8,34.0,8.15
1651215190.0,79.1,36.0,8.02
1651215195.0,75.9,34.0,8.14
1651215200.0,75.4,36.0,8.14
1651215205.0,73.8,36.0,8.29
1651215210.0,76.2,36.0,8.38
1651215215.0,78.3,34.0,8.02
1651215220.0,74.4,35.0,8.32
1651215225.0,75.6,34.0,8.37
1651215230.0,79.5,36.0,8.32
1651215235.0,73.1,34.0,8.35
1651215240.0,74.6,36.0,8.18
1651215245.0,79.1,36.0,8.4
1651215250.0,73.0,34.0,8.25
1651215255.0,73.4,35.0,8.05
1651215260.0,77.0,35.0,8.1
1651215265.0,79.1,34.0,8.02
1651215270.0,75.3,36.0,8.4
1651215275.0,78.9,36.0,8.4
1651215280.0,78.7,36.0,8.4
1651215285.0,74.0,34.0,8.43
1651215290.0,77.9,35.0,8.07
1651215295.0,73.0,34.0,8.31
1651215300.0,76.0,35.0,8.23
1651215305.0,74.0,36.0,8.49
1651215310.0,74.7,36.0,8.46
1651215315.0,79.0,35.0,8.21
1651215320.0,75.5,34.0,8.16
1651215325.0,77.7,36.0,8.37
1651215330.0,77.0,36.0,8.04
1651215335.0,78.3,35.0,8.31
1651215340.0,78.4,34.0,8.14
1651215345.0,78.1,35.0,8.41
1651215350.0,76.6,36.0,8.14
1651215355.0,77.2,35.0,8.35
1651215360.0,76.9,35.0,8.4
1651215365.0,73.2,34.0,8.01
1651215370.0,77.2,35.0,8.45
1651215375.0,73.5,35.0,8.19
1651215380.0,79.2,35.0,8.06
1651215385.0,77.0,34.0,8.14
1651215390.0,75.1,34.0,8.08
1651215395.0,74.0,34.0,8.16
1651215400.0,76.7,36.0,8.18
1651215405.0,75.4,36.0,8.06
1651215410.0,78.1,35.0,8.02
1651215415.0,74.8,35.0,8.24
1651215420.0,79.1,36.0,8.38
1651215425.0,75.9,35.0,8.12
1651215430.0,77.4,36.0,8.33
1651215435.0,76.3,36.0,8.14
1651215440.0,75.1,34.0,8.23
1651215445.0,78.3,35.0,8.47
1651215450.0,78.7,34.0,8.33
1651215455.0,73.7,34.0,8.11
1651215460.0,79.2,35.0,8.36
1651215465.0,79.2,34.0,8.02
1651215470.0,74.5,36.0,8.16
1651215475.0,75.5,35.0,8.31
1651215480.0,75.6,34.0,8.42
1651215485.0,77.0,36.0,8.02
1651215490.0,75.3,34.0,8.26
1651215495.0,74.2,35.0,8.02
1651215500.0,79.7,35.0,8.47
1651215505.0,79.9,35.0,8.19
1651215510.0,76.2,36.0,8.48
1651215515.0,75.5,35.0,8.26
1651215520.0,73.2,35.0,8.12
1651215525.0,78.6,36.0,8.16
1651215530.0,78.6,35.0,8.41
1651215535.0,74.9,34.0,8.44
1651215540.0,78.2,36.0,8.42
1651215545.0,77.0,36.0,8.11
1651215550.0,75.4,35.0,8.37
1651215555.0,73.5,35.0,8.33
1651215560.0,78.6,36.0,8.39
1651215565.0,73.9,35.0,8.17
1651215570.0,76.9,34.0,8.34
1651215575.0,79.7,35.0,8.32
1651215580.0,76.7,34.0,8.15
1651215585.0,79.7,34.0,8.46
1651215590.0,74.6,35.0,8.14
1651215595.0,75.1,35.0,8.36
1651215600.0,77.1,36.0,8.26
1651215605.0,74.4,34.0,8.4
1651215610.0,73.9,34.0,8.25
1651215615.0,73.5,36.0,8.38
1651215620.0,79.6,34.0,8.45
1651215625.0,76.3,35.0,8.47
1651215630.0,79.9,35.0,8.42
1651215635.0,74.5,35.0,8.31
1651215640.0,79.2,35.0,8.49
1651215645.0,74.8,36.0,8.1
1651215650.0,77.5,35.0,8.26
1651215655.0,78.3,35.0,8.1
1651215660.0,74.9,34.0,8.43
1651215665.0,77.5,35.0,8.01
1651215670.0,76.8,34.0,8.33
1651215675.0,79.3,36.0,8.49
1651215680.0,78.6,34.0,8.34
1651215685.0,78.7,36.0,8.3
1651215690.0,76.8,35.0,8.3
1651215695.0,78.0,36.0,8.19
1651215700.0,73.1,35.0,8.36
1651215705.0,79.3,35.0,8.24
1651215710.0,79.0,34.0,8.44
1651215715.0,77.8,34.0,8.39
1651215720.0,78.6,34.0,8.19
1651215725.0,75.2,35.0,8.3
1651215730.0,76.8,35.0,8.09
1651215735.0,73.1,35.0,8.12
1651215740.0,79.4,35.0,8.26
1651215745.0,78.0,36.0,8.49
1651215750.0,74.3,35.0,8.03
